gene	HD.mean	Uninvolved.mean	HD.pct	Uninvolved.pct	avg_log2FC	p_val	p_val_adj
R3HDM2	0.8379785826957202	0.8311327736008112	0.34	0.372	-0.005383552219385912	0.5887169837384524	1
ZNF614	0.10366338778226356	0.0995383539327837	0.049	0.057	-0.005402294959523241	0.7185249845703369	1
ACTR6	0.477643672725158	0.4721177790715987	0.217	0.273	-0.005405310786371742	0.29201017102334526	1
SPHK1	0.10609398110644674	0.10195652630092725	0.044	0.061	-0.005406663023259345	0.4124034296187013	1
TRAM1L1	0.01213327185808925	0.008339832270323245	0.005	0.006	-0.005417328150066904	0.8605787403026715	1
NRN1L	0.017493282579489476	0.013674610168394451	0.005	0.01	-0.005424648805014677	0.5052089402011366	1
WDR83OS	0.006174615661048178	0.0023812392635874703	0.005	0.002	-0.005449379772212819	0.5155327733147927	1
SMAD6	0.0069012445704458355	0.0031011894916390375	0.005	0.004	-0.005455045283689287	0.8709156024824087	1
EVC2	0.0624736775804724	0.05846218748539037	0.025	0.032	-0.005457368007342853	0.6034573025628216	1
CRACR2B	0.02555508391373288	0.021676620419650624	0.015	0.018	-0.005466354132312126	0.7596269906587786	1
NPPA	0.007962030668149727	0.0041295216196974875	0.005	0.002	-0.005495921374674215	0.518423257900658	1
MFAP3	0.07087736375327197	0.06678163847825024	0.034	0.047	-0.005528374513871753	0.5145661037839073	1
MYL9	0.007247474436345794	0.003365965244389272	0.005	0.002	-0.005570281097812951	0.518423257900658	1
SCUBE1	0.00666320624155855	0.0027806201895270726	0.005	0.002	-0.005575069618710142	0.518423257900658	1
RAB6B	0.015270019759405565	0.01135308472635275	0.005	0.006	-0.005576715050283204	0.8605787403026715	1
UTP20	0.3016683140143347	0.2966233568714803	0.133	0.144	-0.005602407058040104	0.8224755745880208	1
MYCN	0.005629838142153413	0.0017295723666914803	0.005	0.002	-0.005606271745677125	0.5155327733147927	1
BTG1	5.482059235690844	5.456832721100546	0.778	0.872	-0.005625553367903713	0.20475946445223017	1
EHD3	0.014353273525195892	0.010395085226399052	0.01	0.006	-0.005640667275386927	0.5924031976051609	1
TRPA1	0.00626970647115214	0.0023329393776370965	0.005	0.002	-0.005655236636489473	0.5155327733147927	1
TIMM29	0.4260564738095954	0.420452622231356	0.207	0.225	-0.0056804029451941185	0.683350504527388	1
RUFY3	1.6712115373397594	1.6607079676752738	0.478	0.549	-0.005684057103344964	0.5531213517335378	1
SLC30A4	0.005029207120351441	0.001068340457027501	0.005	0.002	-0.0056969613717120894	0.5155327733147927	1
ANKRD37	0.04344505387049453	0.039311077295422325	0.02	0.028	-0.0057270990558343365	0.5302331898295062	1
LDLR	0.07921721501529001	0.07492271681663912	0.044	0.045	-0.005752327758162756	0.9884391331834929	1
RP9	0.5213517119457154	0.5152878617088639	0.207	0.239	-0.005761828548582204	0.6088233635099407	1
EME1	0.02755183833250409	0.023440754754244314	0.015	0.018	-0.005783587765474461	0.7610265733217456	1
ACOT2	0.017991864629512286	0.013908144665461235	0.015	0.01	-0.0057990751968116094	0.6049571679590802	1
HYLS1	0.12573452508850358	0.12120180739957233	0.059	0.077	-0.005820670668353373	0.424182872397041	1
PASK	0.08561615129239142	0.08123560887144667	0.034	0.053	-0.005833159012369346	0.3229333379414173	1
IFNGR2	0.35990611854241034	0.35440418086640874	0.153	0.2	-0.005848726340167365	0.20705071876239275	1
COQ4	0.564793421684099	0.5584467495608514	0.246	0.287	-0.005863349918386551	0.4807563839909093	1
PDE6G	0.019361434665936608	0.015224629973224116	0.01	0.012	-0.005866702759147576	0.800677006885855	1
BFSP2	0.027134763544889275	0.02295561683763392	0.015	0.014	-0.0058819285618119735	0.944710719843583	1
TAS2R10	0.008707951662742816	0.004602057265646446	0.01	0.004	-0.005884400982438361	0.3579241357682076	1
RCN3	0.025656652762625153	0.021477102553437127	0.015	0.014	-0.005890992440020882	0.9479111979152645	1
TAS1R3	0.006378490708771508	0.0022691307005668743	0.005	0.002	-0.005903037957570761	0.5155327733147927	1
ZBTB45	0.06488143770818035	0.06053017771766075	0.039	0.04	-0.005907138113538282	0.9577782706810252	1
ADSS1	0.011094184647293996	0.006953867921904441	0.01	0.006	-0.005919802336472657	0.590446355345771	1
ZNF716	0.008788774976599887	0.004646067243460428	0.005	0.002	-0.005936792401817768	0.518423257900658	1
TNFSF14	0.010112483010666303	0.005954240643531132	0.01	0.006	-0.005951275400209736	0.5924031976051609	1
PPP2R3B	0.1313274412579197	0.12666944591374624	0.079	0.079	-0.005952245863720035	0.9851604758784989	1
UGGT1	1.1055544007996985	1.0968670046477438	0.33	0.415	-0.0059647902915900275	0.1611422299246122	1
FAM149B1	0.17304426581945528	0.16817805226381238	0.099	0.099	-0.005997270929982423	0.9611285235361557	1
PAOX	0.04583725325948014	0.04149676164751997	0.025	0.03	-0.006000012173142118	0.6974928597928334	1
KIAA1614	0.007243211842941091	0.0030600383715576954	0.005	0.004	-0.006004121350662286	0.8709156024824087	1
SELENOO	0.22447424670170388	0.21937923875980392	0.113	0.128	-0.0060155433904114375	0.6445719719448776	1
MYC	0.048378921885688896	0.0439885237326012	0.01	0.03	-0.006054400198326884	0.11328009992036789	1
FUT8	0.2606592130619347	0.255374761068358	0.128	0.144	-0.00606022333064038	0.6701647292952524	1
PLP1	0.005750768590222084	0.0015193961555022956	0.005	0.002	-0.006082478758863744	0.5155327733147927	1
GOLM1	0.06652687630110346	0.06202836854447435	0.02	0.032	-0.006098018371960834	0.3705040911078395	1
PON2	0.4290910275055435	0.4230563951772973	0.187	0.194	-0.006104976941878393	0.885825852511853	1
CNTN2	0.010043034402414342	0.005768791353392685	0.005	0.004	-0.0061180695666823905	0.8737917806140478	1
HACD1	0.028095509998255688	0.02374067454223618	0.02	0.02	-0.00612398689268967	0.9707786345050807	1
ZNF165	0.06077213631539357	0.056275364319712064	0.03	0.034	-0.006128800050799424	0.7552319568945414	1
ZNF17	0.03366402815469436	0.029279232120107364	0.01	0.016	-0.006132920029947302	0.5325267973265115	1
MYO7B	0.0257924353337619	0.021439782822824355	0.015	0.012	-0.00613468232722679	0.7806796855938801	1
HECW2	0.007243211842941091	0.0029521532710743894	0.005	0.002	-0.006159300167871628	0.5155327733147927	1
ATP13A4	0.009797351579920914	0.005480986169123354	0.005	0.006	-0.006179998443307326	0.8605787403026715	1
PLOD2	0.011193156951566089	0.006864290264074282	0.005	0.004	-0.006189362042302398	0.8709156024824087	1
PENK	0.004314335588005112	0	0.005	0	-0.006210882255496968	0.11951576123721855	1
GBE1	0.171509141122091	0.16647207422208818	0.084	0.101	-0.006216442316279408	0.5263932459861274	1
CABYR	0.018786891318831427	0.014392116927838565	0.01	0.006	-0.006236862635751246	0.5943630095442236	1
FAM229B	0.04334137948455021	0.03882624836003737	0.025	0.022	-0.006256909775550379	0.8474869437070276	1
CLRN1	0.00626970647115214	0.0019103697800896934	0.005	0.002	-0.0062635850032368295	0.5155327733147927	1
TOR4A	0.034325674462476904	0.02984410751127155	0.02	0.022	-0.006264547259081786	0.8304391320845256	1
FAM171B	0.020135408583020223	0.015714273302027477	0.01	0.014	-0.006266042162731297	0.6550455723555321	1
ZBTB12	0.0075499037298608265	0.0031802773354580784	0.01	0.004	-0.006270406952606821	0.3579241357682076	1
C5orf30	0.058185932427514644	0.05359343881901328	0.025	0.045	-0.006274877280631808	0.22039378336030838	1
TRABD2A	0.11302635618838633	0.10819036099827796	0.049	0.063	-0.006282032048760516	0.513187862274516	1
ANKRD52	0.1273540195187553	0.12245284389846987	0.049	0.085	-0.006285795516611431	0.12599185942775507	1
GAS2L3	0.08306273989860909	0.07833910508909583	0.025	0.047	-0.006305884655392904	0.19262414199278088	1
HMX3	0.011124905994544344	0.006707393962808841	0.005	0.002	-0.0063168112464292644	0.518423257900658	1
UPK1B	0.010653348560519546	0.0062343440036209076	0.005	0.002	-0.006321904967656389	0.518423257900658	1
LPO	0.012735543884137118	0.008296424053577965	0.005	0.006	-0.006337659736360454	0.8605787403026715	1
SLX4	0.05369708817084241	0.04907422170913485	0.034	0.038	-0.006343435667600719	0.8081807788674705	1
H2AW	0.05650758261916883	0.051869007014227496	0.025	0.034	-0.006348069744432458	0.513024684955961	1
C3	0.004419619930364469	0	0.005	0	-0.006362115024104336	0.11951576123721855	1
KRT15	0.004419619930364469	0	0.005	0	-0.006362115024104336	0.11951576123721855	1
TXNDC8	0.004419619930364469	0	0.005	0	-0.006362115024104336	0.11951576123721855	1
HSD17B14	0.011776496233287677	0.007323775318291275	0.005	0.002	-0.006363159756830095	0.518423257900658	1
CFAP97D2	0.004429953574086544	0	0.005	0	-0.006376957645223286	0.11951576123721855	1
MTTP	0.004429953574086544	0	0.005	0	-0.006376957645223286	0.11951576123721855	1
RASL11A	0.009447848819302333	0.004981921062122893	0.005	0.006	-0.006396829991536714	0.8605787403026715	1
PRTG	0.010335938678943007	0.0058556305987148075	0.005	0.002	-0.006411820173074232	0.518423257900658	1
PHYHD1	0.07374565922969775	0.06898159195478519	0.049	0.047	-0.006415289256811937	0.865090139135448	1
TCP1	1.366941620012732	1.3564323110661323	0.478	0.5	-0.006419882541930155	0.9667179688643688	1
FAM124A	0.004469747186629377	0	0.005	0	-0.006434113358333472	0.11951576123721855	1
GREM2	0.004469747186629377	0	0.005	0	-0.006434113358333472	0.11951576123721855	1
HORMAD2	0.004469747186629377	0	0.005	0	-0.006434113358333472	0.11951576123721855	1
RCVRN	0.004469747186629377	0	0.005	0	-0.006434113358333472	0.11951576123721855	1
PLCB4	0.13257795580088558	0.1275337089024545	0.069	0.071	-0.006439789840730931	0.9627432087426584	1
AIM2	0.012012686649108727	0.007495699473669032	0.01	0.008	-0.006453695275097662	0.8208762011721799	1
TMEM44	0.03653608669282651	0.03190669101980254	0.01	0.024	-0.0064578217037793775	0.22541475653091467	1
DYNC1I1	0.012463745981781378	0.007939191164421329	0.01	0.006	-0.00646164543643089	0.590446355345771	1
NPW	0.019280439278624526	0.014687135296774068	0.015	0.01	-0.006516080417435385	0.6033917094365819	1
FAM49B	3.6672250893258727	3.646162616905311	0.734	0.816	-0.006525397046265535	0.6114164073235417	1
PIGM	0.20163421242450552	0.19620952118752885	0.094	0.089	-0.006527688512789787	0.8380667302044942	1
PTGR1	0.1978912647493186	0.19248011073152851	0.079	0.089	-0.006531753586111855	0.6676386525858877	1
PER3	0.05498975923542212	0.050223289380988745	0.025	0.028	-0.006532900958853685	0.7978453016443648	1
SUV39H2	0.09422477298036437	0.08927246105111725	0.044	0.065	-0.006544261198003401	0.33602998741637613	1
ZNF660	0.08329815039507577	0.07839096933476895	0.03	0.053	-0.006550042627958455	0.19957070459327983	1
FAT1	0.008981054465604807	0.0044075644250034796	0.005	0.004	-0.006554286328860874	0.8709156024824087	1
GCSAM	0.16613554343547363	0.1608267003363425	0.094	0.085	-0.006582878532699926	0.7004010943692364	1
RBM42	0.5532552133307241	0.5461214883915019	0.266	0.289	-0.006641211286999349	0.7465375637096525	1
TM4SF19	0.00814771481042712	0.0034955819339936257	0.005	0.002	-0.006672774448778948	0.518423257900658	1
COMMD2	0.6395953343120863	0.6320272566572144	0.281	0.342	-0.006674637598617417	0.3051210843875132	1
C1QBP	2.613725120214663	2.597000874662168	0.685	0.743	-0.006692260780203574	0.6178406924327695	1
PFKM	0.03810651575428532	0.03330214904847805	0.015	0.016	-0.006692304196388631	0.8985079519329184	1
NHSL1	0.018680732206267495	0.013959432817750379	0.01	0.006	-0.006702029784778581	0.5943630095442236	1
OSR1	0.007472858577645989	0.002795210574393411	0.005	0.002	-0.00671396204354033	0.5155327733147927	1
ENO4	0.012735543884137118	0.008027267332540047	0.005	0.004	-0.006722827128509346	0.8709156024824087	1
VWCE	0.012231119948398572	0.007523818727024109	0.01	0.006	-0.0067247885317900016	0.590446355345771	1
TSBP1	0.010335938678943007	0.005637133976372859	0.005	0.004	-0.006725243119748496	0.8737917806140478	1
RASA4B	0.009883845052937873	0.005185579170778749	0.005	0.004	-0.0067274874900146355	0.8709156024824087	1
COL19A1	0.004674170580115986	0	0.005	0	-0.006727691747053695	0.11951576123721855	1
VSTM5	0.004674170580115986	0	0.005	0	-0.006727691747053695	0.11951576123721855	1
ZBED2	0.004674170580115986	0	0.005	0	-0.006727691747053695	0.11951576123721855	1
WIPI1	0.11047817018186779	0.10530404562534978	0.064	0.055	-0.006737753695496701	0.6413312923618736	1
OR10A2	0.004682167450227389	0	0.005	0	-0.006739175070975995	0.11951576123721855	1
CKLF	1.1278513460743222	1.1179324475988661	0.404	0.451	-0.006740791510038369	0.39010740151954804	1
HAUS7	0.021860486771621914	0.017087904486829744	0.02	0.014	-0.006753867237508614	0.5965519221602413	1
LONRF2	0.009372352310472292	0.004646067243460428	0.005	0.002	-0.006771140202531466	0.518423257900658	1
GNRH1	0.044918672624408205	0.04002428160143454	0.01	0.02	-0.0067734482743254665	0.34723607981403654	1
METTL21A	0.5020325034702314	0.4949958626261914	0.227	0.251	-0.006774540821123609	0.6907466773156881	1
KDM4A	0.3701458289518026	0.3637232651546659	0.138	0.17	-0.0067785381574990144	0.3508726372975098	1
OR4D9	0.00692452681246027	0.002201278293630414	0.005	0.004	-0.006783268375854587	0.8709156024824087	1
EIF2B3	0.33402997637078335	0.3277704372426956	0.158	0.198	-0.006785349238777771	0.341328565426127	1
MAP3K19	0.006754570649093976	0.002025506802056943	0.005	0.002	-0.006792788957793664	0.5155327733147927	1
IGLV1-51	0.00472709756682107	0	0.005	0	-0.00680369199894638	0.11951576123721855	1
MORC1	0.00472709756682107	0	0.005	0	-0.00680369199894638	0.11951576123721855	1
NTN3	0.00472709756682107	0	0.005	0	-0.00680369199894638	0.11951576123721855	1
ZMYND15	0.00472709756682107	0	0.005	0	-0.00680369199894638	0.11951576123721855	1
DIMT1	0.5941825126967307	0.5866790977791637	0.256	0.273	-0.006806432279011676	0.8611339200238681	1
PKLR	0.008046567093081079	0.003301192919073236	0.005	0.002	-0.006807515464693347	0.5155327733147927	1
PZP	0.020574893322214148	0.015770399688057497	0.015	0.006	-0.006807717753334951	0.25868562527139377	1
BET1L	0.4042504050192742	0.39762400377404095	0.192	0.209	-0.006823927588501255	0.7544716882941485	1
C21orf62	0.026430253809483835	0.02157885356577252	0.015	0.016	-0.0068350322655808884	0.8924392289704297	1
FKBPL	0.03145857958785436	0.02658198283266696	0.015	0.016	-0.0068370422341631765	0.8985079519329184	1
CDK2AP2	3.28323445959643	3.2629353463776765	0.66	0.743	-0.006853476051504881	0.6425312441193143	1
ACTBL2	0.004773823407679268	0	0.005	0	-0.0068707844179606405	0.11951576123721855	1
ZNF723	0.004773823407679268	0	0.005	0	-0.0068707844179606405	0.11951576123721855	1
EEF1AKMT3	0.02182591215943392	0.01694117014229204	0.005	0.01	-0.0069132041910294866	0.5052089402011366	1
MTIF2	0.5858315859319949	0.5782337493287893	0.222	0.259	-0.006928669983695124	0.397396166858464	1
ZG16B	0.00738768502457144	0.0025520568557434553	0.005	0.002	-0.006941850139544627	0.5155327733147927	1
LINGO3	0.02296635224891779	0.018054449158041403	0.01	0.016	-0.006943968338177203	0.5312076186505216	1
KCNG1	0.006378490708771508	0.0015278824801688495	0.005	0.002	-0.0069704067313349945	0.5155327733147927	1
PRSS48	0.011523060524875409	0.006647232365905342	0.005	0.004	-0.006971014107381291	0.8709156024824087	1
TULP4	0.6762046983181589	0.6681157897219767	0.281	0.294	-0.006978907145008928	0.9156216550002425	1
PTRH1	0.09600994980235031	0.0907200768017539	0.039	0.057	-0.00698000058425613	0.3751319775229845	1
NOS1	0.009522730281044337	0.004646067243460428	0.005	0.002	-0.0069860592983033674	0.518423257900658	1
RNF138	0.7206601102610696	0.7123154564008595	0.31	0.358	-0.007013632470526887	0.49302831114351114	1
EXOC3L4	0.004878301024345649	0	0.005	0	-0.007020789822131566	0.11951576123721855	1
CCDC87	0.0048855582409840686	0	0.005	0	-0.007031208907345814	0.11951576123721855	1
SLC9A2	0.0048855582409840686	0	0.005	0	-0.007031208907345814	0.11951576123721855	1
ZNF534	0.0048855582409840686	0	0.005	0	-0.007031208907345814	0.11951576123721855	1
AGAP9	0.07957489115254987	0.07431918917268461	0.034	0.055	-0.007040634263941692	0.28316324266394394	1
KIF7	0.018991655950297053	0.014016525801350304	0.015	0.008	-0.007061073325953928	0.42676391465533037	1
ARAP1	0.3018012641843027	0.29544020183600944	0.138	0.142	-0.0070667988125225345	0.9707628678241835	1
PEX5L	0.010739453657781516	0.005795056604518262	0.01	0.004	-0.007074782373033866	0.3595813191024528	1
OPA3	0.26843757431228593	0.2622265803446742	0.113	0.136	-0.007081609917419518	0.4553731619795694	1
PIGF	0.4300008474671313	0.42299499173971417	0.227	0.239	-0.007085417715745335	0.8765305626364601	1
SERPINE2	0.0723780211592947	0.06712130005317087	0.03	0.047	-0.0070893789557972126	0.32172789244461203	1
EMP2	0.020075187340812768	0.015074450449576055	0.015	0.008	-0.007089948276755756	0.4239795232312707	1
HBP1	0.4880404748815133	0.4807397775994235	0.207	0.251	-0.007095642048375317	0.3788267140139646	1
SUMO3	2.317389066332122	2.30108395873264	0.655	0.694	-0.0071083905230866495	0.5708289530289994	1
API5	0.7774523852856825	0.7686552996958184	0.286	0.36	-0.007158010369577195	0.27103570584392606	1
NRIP2	0.01525454292975968	0.010228774162754747	0.01	0.008	-0.0071594433740323985	0.8168538052504803	1
GUCD1	0.35471711726861804	0.34799986222857565	0.153	0.198	-0.007171280279910319	0.2458470897782488	1
MVK	0.029451803507048246	0.02434334304369519	0.02	0.016	-0.0071769239383835046	0.7387300392906333	1
CLU	0.005629838142153413	6.367899266965643e-4	0.005	0.002	-0.007180960567022089	0.5155327733147927	1
LCAT	0.013252914647253798	0.00822156305889198	0.005	0.01	-0.0071816103092483645	0.5052089402011366	1
H4C13	0.014230007221928272	0.009193668948962732	0.01	0.006	-0.007181803139764192	0.5924031976051609	1
GPR82	0.027221290374783953	0.022105795975430297	0.015	0.02	-0.007202475172598005	0.6427937572632121	1
ULK4	0.14473344253076303	0.13901934314523293	0.069	0.077	-0.007219450459957921	0.7875579485579907	1
SPAG8	0.007247474436345794	0.0022152456751758686	0.005	0.002	-0.00722579879920681	0.5155327733147927	1
ECSCR	0.005025102901544666	0	0.005	0	-0.00723153660746584	0.11951576123721855	1
KRTAP5-7	0.005025102901544666	0	0.005	0	-0.00723153660746584	0.11951576123721855	1
ENPP6	0.005029207120351441	0	0.005	0	-0.007237428126008195	0.11951576123721855	1
GPR3	0.005029207120351441	0	0.005	0	-0.007237428126008195	0.11951576123721855	1
UBR1	0.3946213468192818	0.38764068340170776	0.187	0.202	-0.007239425703017499	0.7918463488395882	1
COL4A3	0.009883845052937873	0.004824336267816275	0.005	0.002	-0.0072460554296735315	0.518423257900658	1
SLC28A2	0.008636234877952727	0.003582182795922329	0.005	0.002	-0.007247196570690263	0.518423257900658	1
SPIN3	0.008727467214743127	0.0036632129894602033	0.01	0.002	-0.007261204250020092	0.1533580066706111	1
UTF1	0.039878386631529567	0.03465102383261101	0.015	0.028	-0.007270570674986418	0.30608798107586205	1
MTUS1	0.005693606535349325	6.367899266965643e-4	0.005	0.002	-0.007272440975012595	0.5155327733147927	1
MOXD1	0.0568872148355695	0.05157133803125948	0.03	0.026	-0.007274703449098807	0.8143227411999197	1
ADAT3	0.02356437922571833	0.018410479065150698	0.015	0.014	-0.00728267731796213	0.944710719843583	1
