gene	H_mean	P_mean	M_mean	H_pct	P_pct	M_pct	HP_avg_log2FC	HP_p_val	HP_p_val_adj	HM_avg_log2FC	HM_p_val	HM_p_val_adj
AKR1B15	0	0.0036558125591784657	2.3191245218482536e-4	0	0.002	0	0.005264605297210121	0.5239707033094142	1	3.339995742865578e-4	0.8363736245076286	1
MYO5B	0	0.0036558125591784657	0.0012012234529736204	0	0.002	0.001	0.005264605297210121	0.5239707033094142	1	0.0017291617902085005	0.6920565074065799	1
THSD8	0	0.0036558125591784657	2.3721352637606058e-4	0	0.002	0	0.005264605297210121	0.5239707033094142	1	3.4163326056347595e-4	0.8363736245076286	1
TMIGD3	0	0.0036558125591784657	0.005513955172377845	0	0.002	0.004	0.005264605297210121	0.5239707033094142	1	0.007955860598158124	0.39763484574479685	1
TPSB2	0	0.0036558125591784657	4.4485643796215703e-4	0	0.002	0	0.005264605297210121	0.5239707033094142	1	6.406127421863994e-4	0.8114223413031105	1
TRIM31	0	0.0036558125591784657	2.1483699125169427e-4	0	0.002	0	0.005264605297210121	0.5239707033094142	1	3.094101867785454e-4	0.8661978246340302	1
GGT1	0	0.0036544899062988783	0.00233142409839482	0	0.002	0.001	0.0052627040617629	0.5239707033094142	1	0.0033541960617027105	0.622327326919972	1
ZFP92	0	0.0036515523267458515	0.004449825240761723	0	0.004	0.004	0.005258481455578888	0.36595975163013006	1	0.00639517080932528	0.3883205133106044	1
BOLL	0	0.0036514094604263012	9.77950862149468e-4	0	0.004	0.001	0.005258276092926123	0.36595975163013006	1	0.0014079175485347583	0.6920565074065799	1
C19orf71	0	0.0036492088515209897	0.0015592408678876302	0	0.002	0.001	0.005255112832250881	0.5239707033094142	1	0.002244127401732116	0.6667385828119201	1
KCTD19	0.16378552623398757	0.16803204313531256	0.03737714533142584	0.074	0.089	0.027	0.005254644040594475	0.553266389282886	1	-0.1659342739565337	2.8743816788488742e-5	0.57059350706829
ACVR1C	0	0.003648549792671158	0.0013837065217257311	0	0.002	0.001	0.005254165468134077	0.5239707033094142	1	0.0019916650210557774	0.6667385828119201	1
TRAV2	0	0.003648549792671158	0	0	0.002	0	0.005254165468134077	0.5239707033094142	1	0	1	1
TRGV10	0	0.003648549792671158	7.797205501436598e-4	0	0.002	0.001	0.005254165468134077	0.5239707033094142	1	0.001122644137873162	0.7356087351954435	1
IGHV4-39	0	0.0036465740436859564	0	0	0.002	0	0.005251325424107372	0.5239707033094142	1	0	1	1
OR51B5	0	0.0036465740436859564	0.001871097490771123	0	0.002	0.001	0.005251325424107372	0.5239707033094142	1	0.0026925464416576905	0.6327762278732949	1
CCNJL	0	0.0036462858013411236	6.458432410611704e-4	0	0.004	0.001	0.005250911089149227	0.36595975163013006	1	9.299492708104334e-4	0.7201977767044245	1
LONRF3	0.004469747186629377	0.008131548958380433	0.00861003076301822	0.005	0.008	0.006	0.005249791994403591	0.6568524019870841	1	0.005914461811982704	0.9027255281299842	1
SCARF2	0	0.0036446004333429913	0.0033638576693588947	0	0.002	0.002	0.0052484884486943386	0.5239707033094142	1	0.004837060021087355	0.47938414922842026	1
MCF2L	0	0.0036416076662349477	0.0038889448575842476	0	0.004	0.003	0.005244186470981323	0.36595975163013006	1	0.00559064808085803	0.4494856137717135	1
ELMOD1	0	0.003639347901642984	0.0017196222330179175	0	0.002	0.001	0.005240938145268611	0.5239707033094142	1	0.002474757381294238	0.6025235630946104	1
ATP1B2	0	0.0036360727505435927	0.001916696648228946	0	0.002	0.001	0.005236230227061964	0.5239707033094142	1	0.0027581018507638836	0.622327326919972	1
PLEK2	0	0.0036360727505435927	3.666223953903722e-4	0	0.002	0	0.005236230227061964	0.5239707033094142	1	5.279729085426516e-4	0.7896012437228594	1
TNFRSF19	0	0.0036360727505435927	0.04343128000812964	0	0.002	0.025	0.005236230227061964	0.5239707033094142	1	0.06123853955056038	0.023316826045555652	1
CALN1	0	0.0036341104878611632	0.002374561608085628	0	0.002	0.002	0.005233409533899303	0.5239707033094142	1	0.003416184135900644	0.5582562296761026	1
XPNPEP2	0	0.0036331154566252182	0.18016950184468178	0	0.004	0.114	0.005231979204532831	0.36595975163013006	1	0.2391994940456287	3.332789366479538e-7	0.006615920171398532
KLHL3	0.15678120613856183	0.16098279684475944	0.159229511949544	0.049	0.093	0.098	0.005230576286199967	0.07267775449185174	1	0.003063640817789398	0.030084627521945545	1
TRBV18	0	0.0036304951877971386	3.071260287205527e-5	0	0.004	0	0.005228212635135785	0.36595975163013006	1	4.423663504471807e-5	0.9054004398246465	1
DSPP	0	0.003629540100973806	8.998009266932771e-5	0	0.002	0	0.005226839719818863	0.5239707033094142	1	1.2959822327366453e-4	0.9054004398246465	1
FZD7	0	0.00362028357702742	0.0075558957140671	0	0.004	0.004	0.005213533612092775	0.36595975163013006	1	0.010842392094135426	0.346032966320262	1
SLIT2	0	0.0036178402940580585	0.008881591866521639	0	0.002	0.005	0.005210021410743721	0.5239707033094142	1	0.012736336080610767	0.3063573298611754	1
KCNK3	0	0.0036171925160286846	9.084159058640152e-4	0	0.002	0.001	0.005209090233143298	0.5239707033094142	1	0.001307856156747588	0.7057248705946297	1
MAEL	0	0.0036171925160286846	0.0916547250862441	0	0.002	0.06	0.005209090233143298	0.5239707033094142	1	0.12641154229818777	3.375167521652074e-4	1
SLC35F1	0.005750768590222084	0.009387555855957342	3.5583630937764725e-4	0.005	0.002	0	0.005207365257027863	0.5174010582608068	1	-0.007760397840549394	0.0014955931473772518	1
SRXN1	0	0.003615300113969777	0.0014146989005354746	0	0.004	0.001	0.005206369911431016	0.36595975163013006	1	0.0020362430404874928	0.6790887099301095	1
VGLL3	0	0.0036139571023291947	6.37916517771894e-4	0	0.002	0	0.005204439333519467	0.5239707033094142	1	9.185392196752578e-4	0.7700158991017543	1
RFC1	1.5992187940263782	1.6085863622478882	1.5845889767963617	0.429	0.566	0.572	0.00519011690659732	0.019623084083880478	1	-0.00852891689313795	0.009926577512281891	1
TAS2R5	0	0.003602999857681506	0.0022779478664503765	0	0.002	0.001	0.00518868820859938	0.5239707033094142	1	0.0032773476723606037	0.5931137531042047	1
C1orf53	0.010150645733328325	0.013782093075917719	0.05394443159268556	0.005	0.006	0.036	0.005177125300735197	0.8594768358188319	1	0.061134879692944344	0.017546713477284537	1
GOLGA8H	0.002900269870111414	0.0064961916865808956	0.005346186052876246	0.005	0.004	0.004	0.005163564492428468	0.8724816374838159	1	0.003501824518469975	0.7687875285756519	1
SCUBE3	0	0.0035781119734360966	0.0030572264491889986	0	0.002	0.002	0.0051529110413382345	0.5239707033094142	1	0.0043968107439038475	0.5057010743913788	1
ACTRT2	0	0.003574946063001274	0	0	0.002	0	0.005148359875430806	0.5239707033094142	1	0	1	1
ASXL3	0	0.003574946063001274	6.452546940617463e-5	0	0.002	0	0.005148359875430806	0.5239707033094142	1	9.293713970950183e-5	0.9054004398246465	1
C1orf189	0	0.003574946063001274	0.002005191391848131	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0028853173932246973	0.5840009582527568	1
CADPS	0	0.003574946063001274	4.930915401405983e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	7.100563099088007e-4	0.7700158991017543	1
CFI	0	0.003574946063001274	1.7333882991496397e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	2.4964932850949164e-4	0.8661978246340302	1
CHRNB2	0	0.003574946063001274	8.071149752486914e-4	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0011620708375805432	0.7356087351954435	1
CLCA1	0	0.003574946063001274	0	0	0.002	0	0.005148359875430806	0.5239707033094142	1	0	1	1
CLEC18C	0	0.003574946063001274	1.0779281586968088e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	1.9701320118779798e-4	0.8661978246340302	1
ERICH3	0	0.003574946063001274	0.0015240103225707255	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0021934605919397736	0.6920565074065799	1
ETV4	0	0.003574946063001274	0.0013346775973565959	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.001921141246644506	0.6122528874135326	1
FIBCD1	0	0.003574946063001274	2.6873384031372166e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	3.870225076591362e-4	0.8363736245076286	1
KIR3DL2	0	0.003574946063001274	0.0019479330896064475	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0028803662276304432	0.6122528874135326	1
LPA	0	0.003574946063001274	3.339249359612894e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	4.808931444271565e-4	0.8661978246340302	1
LYZL6	0	0.003574946063001274	0	0	0.002	0	0.005148359875430806	0.5239707033094142	1	0	1	1
PITX1	0	0.003574946063001274	0.004451094886002182	0	0.002	0.003	0.005148359875430806	0.5239707033094142	1	0.0063969914703480915	0.4552257285967943	1
PRICKLE4	0	0.003574946063001274	1.9851828190605914e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	2.8591016197185466e-4	0.8661978246340302	1
RAPGEF4	0	0.003574946063001274	7.90731902881051e-4	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0011384920647348868	0.7356087351954435	1
ROPN1L	0	0.003574946063001274	7.278634296961144e-4	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0010480072023147794	0.7356087351954435	1
SHANK2	0	0.003574946063001274	0.0030078426534106443	0	0.002	0.002	0.005148359875430806	0.5239707033094142	1	0.0043258948326160744	0.5665889820346746	1
SPINK13	0	0.003574946063001274	2.040912699768523e-4	0	0.002	0	0.005148359875430806	0.5239707033094142	1	2.939356778085798e-4	0.8661978246340302	1
TBX3	0	0.003574946063001274	0.0041317181593036115	0	0.002	0.003	0.005148359875430806	0.5239707033094142	1	0.005938935403352214	0.47315561404030854	1
TRAV13-2	0	0.003574946063001274	8.980132339651118e-4	0	0.002	0.001	0.005148359875430806	0.5239707033094142	1	0.0012928860268613762	0.7057248705946297	1
TRGV1	0	0.0035736812669414832	9.022811471963419e-5	0	0.002	0	0.005146541659302546	0.5239707033094142	1	1.2995543305689843e-4	0.9054004398246465	1
KLRC4-KLRK1	0	0.0035585732256509075	0.007082985931793839	0	0.002	0.003	0.00512482281521618	0.5239707033094142	1	0.010166171632530047	0.40727290647507336	1
SAG	0.00629856587953489	0.009876389544769895	0.008178179635442175	0.005	0.008	0.006	0.0051203035364721285	0.6548080823321079	1	0.0026733099960194757	0.8952275212232632	1
PCP2	0	0.0035541907463089726	0.017069450139474772	0	0.002	0.012	0.005118522639833099	0.5239707033094142	1	0.02437906622808845	0.12287394234524739	1
SMIM23	0	0.0035541907463089726	8.462954483082571e-5	0	0.002	0	0.005118522639833099	0.5239707033094142	1	1.2189216096188417e-4	0.9054004398246465	1
ARGFX	0	0.0035523158435062777	0.0058950345774932324	0	0.002	0.004	0.005115827304068053	0.5239707033094142	1	0.008466103552983268	0.370593478498525	1
FAM209B	0	0.0035523158435062777	0.011851035347455798	0	0.002	0.008	0.005115827304068053	0.5239707033094142	1	0.016969604787730144	0.2065778947835766	1
CDON	0	0.0035513262010544227	0.009005170501019417	0	0.004	0.006	0.005114404604983156	0.36595975163013006	1	0.012912758972421513	0.2557656040437561	1
REEP2	0	0.0035473257597928363	0.02499722668892322	0	0.002	0.017	0.005108653600403657	0.5239707033094142	1	0.03556314531639008	0.05939529954106734	1
GCM1	0	0.0035429709228376365	8.881312784219443e-4	0	0.002	0	0.005102393093151305	0.5239707033094142	1	0.0012786650982303314	0.7521341821041149	1
CELSR3	0	0.003531234064442705	0.007453202474866893	0	0.004	0.006	0.005085520067370664	0.36595975163013006	1	0.010695576501186875	0.2752305448046638	1
GOLGA8K	0	0.0035256579759197553	0.0034335862742357814	0	0.002	0.002	0.005077503757228688	0.5239707033094142	1	0.004937154916029456	0.49225016244964326	1
TRGV9	0.00847721282805754	0.01202990838897392	0.04410176378547526	0.005	0.01	0.025	0.005073440717737588	0.5048155704577015	1	0.04998536216273576	0.07100957756154962	1
SLAMF9	0	0.0035224855761665534	0	0	0.004	0	0.005072943024187735	0.36595975163013006	1	0	1	1
PAK6	0	0.003520742454168735	0.016917401647516404	0	0.002	0.01	0.005070437055779234	0.5239707033094142	1	0.024233137222360715	0.14558003047009188	1
SLC4A4	0	0.003520742454168735	0.014980142402105346	0	0.002	0.007	0.005070437055779234	0.5239707033094142	1	0.021450524006083566	0.22844584231682763	1
ZSCAN22	0.017460889855161366	0.021038605293616564	0.019115975788151666	0.01	0.016	0.013	0.005064075446417269	0.5329448990828864	1	0.002301166576806804	0.7395275126481626	1
BAK1	0.2612075545817439	0.26563951258842905	0.15194494560568134	0.123	0.147	0.101	0.005060828949572882	0.46403851667662976	1	-0.1308028856714297	0.22039678795861892	1
KANK4	0	0.003509122842108772	0.0025361238046361675	0	0.002	0.002	0.005053732215471484	0.5239707033094142	1	0.0036483233727667105	0.5345833120354377	1
ZP1	0	0.003508513407783987	1.9948392710123202e-4	0	0.002	0	0.005052856061857055	0.5239707033094142	1	2.873007658147506e-4	0.9054004398246465	1
TMEM237	0.07909554307475387	0.08287664914162725	0.14543019302180088	0.044	0.053	0.092	0.005046307767629626	0.6627638656497562	1	0.08595816146153189	0.019196648532887054	1
AK2	1.195558306396808	1.2032430149173288	0.8940231674554862	0.419	0.442	0.432	0.005040783314506303	0.8833403530623596	1	-0.21234234053150702	0.20139396396830705	1
DNASE1L2	0	0.003498791167651577	0.0030779171270218226	0	0.002	0.002	0.005038878805677345	0.5239707033094142	1	0.0045760321567040315	0.49889931337506005	1
FKBP6	0	0.003498791167651577	0.003550130185780361	0	0.002	0.002	0.005038878805677345	0.5239707033094142	1	0.005104437334185086	0.47938414922842026	1
OR2AP1	0	0.003498791167651577	4.039459636720111e-4	0	0.002	0	0.005038878805677345	0.5239707033094142	1	5.817117440503009e-4	0.7896012437228594	1
UPB1	0	0.003498791167651577	0.004182284645758389	0	0.002	0.003	0.005038878805677345	0.5239707033094142	1	0.006011468493692282	0.42238027578530624	1
WNK4	0	0.003498791167651577	0.002929537004648791	0	0.002	0.002	0.005038878805677345	0.5239707033094142	1	0.004213439536839673	0.5345833120354377	1
NELL2	0.02404173238447894	0.027620535620758425	0.005045511963583864	0.015	0.012	0.004	0.005033115828556582	0.7817093818584993	1	-0.027025381627623427	0.009419904507720876	1
NOXA1	0	0.0034885201523087903	0.0037116786060193813	0	0.002	0.002	0.005024112451334547	0.5239707033094142	1	0.005336285330933288	0.47938414922842026	1
PRR16	0	0.0034885201523087903	0	0	0.002	0	0.005024112451334547	0.5239707033094142	1	0	1	1
ARHGEF28	0	0.003487917852558736	6.947475763209739e-5	0	0.002	0	0.005023246536970924	0.5239707033094142	1	1.0006543717145873e-4	0.9054004398246465	1
MBOAT4	0	0.003487917852558736	0.0012423872480032863	0	0.002	0	0.005023246536970924	0.5239707033094142	1	0.0017883803828921828	0.7521341821041149	1
MYF6	0	0.003487917852558736	0.12169111887905537	0	0.002	0.06	0.005023246536970924	0.5239707033094142	1	0.16542248955407457	3.124457920342161e-4	1
OR2W3	0	0.003487917852558736	0	0	0.002	0	0.005023246536970924	0.5239707033094142	1	0	1	1
S100P	0	0.003487917852558736	7.024054927838118e-4	0	0.002	0	0.005023246536970924	0.5239707033094142	1	0.0010113646802795472	0.7521341821041149	1
ACTL10	0.005693606535349325	0.009189320946900333	0.0242283531550954	0.005	0.006	0.016	0.005006002916852001	0.8569943000977747	1	0.02633218530362051	0.20261870200783255	1
C3orf49	0	0.0034717340096271183	0.003142540684772331	0	0.002	0.002	0.004999979153474966	0.5239707033094142	1	0.00451931512235781	0.49225016251273546	1
FKBP1C	0	0.0034717340096271183	0.00310976680870687	0	0.002	0.002	0.004999979153474966	0.5239707033094142	1	0.004472255703584043	0.5345833120354377	1
PCDHGA2	0	0.0034717340096271183	0.0013853025010818138	0	0.002	0.001	0.004999979153474966	0.5239707033094142	1	0.001993960638367332	0.6790887099301095	1
PURG	0	0.0034683593090849636	0.04243262173643599	0	0.004	0.023	0.0049951273258067455	0.36595975163013006	1	0.059859229265156536	0.03022561888294739	1
PCDHGA5	0	0.0034630113532630653	0.028147498196082178	0	0.004	0.016	0.004987438503502159	0.36595975163013006	1	0.03998341780848991	0.06669487458559992	1
ADAMTS13	0	0.0034570700061159975	0.007905576298275702	0	0.004	0.006	0.00497889650709212	0.36595975163013006	1	0.01134220161063383	0.27234062830927525	1
PAQR9	0	0.0034515667524381006	1.8360345025713806e-4	0	0.002	0	0.004970984321510352	0.5239707033094142	1	2.6443147943129623e-4	0.8661978246340302	1
PROS1	0	0.0034515667524381006	0.006431023715642745	0	0.002	0.004	0.004970984321510352	0.5239707033094142	1	0.009233401543501003	0.3539670368976254	1
SORCS3	0	0.0034515667524381006	0	0	0.002	0	0.004970984321510352	0.5239707033094142	1	0	1	1
TAS2R9	0	0.003450977144178374	0.001176051887225026	0	0.002	0.001	0.00497013662223863	0.5239707033094142	1	0.001791813367948781	0.7057248705946297	1
GPC5	0	0.0034497985317657447	0.00697457651738179	0	0.002	0.004	0.004968442090746437	0.5239707033094142	1	0.0100111107923437	0.3883205133106044	1
GSDMA	0	0.0034497985317657447	6.327705568809941e-4	0	0.002	0	0.004968442090746437	0.5239707033094142	1	9.11131863863492e-4	0.7700158991017543	1
SPSB1	0	0.003443928303259723	8.485514227628572e-4	0	0.004	0.001	0.00496000223223155	0.36595975163013006	1	0.0012217050981858904	0.7201977767044245	1
WDPCP	0.1825440900018724	0.18660985330035837	0.3488414243664045	0.103	0.115	0.198	0.00495169368206716	0.6854450626566434	1	0.18968305195011534	9.874004555319466e-4	1
RALYL	0	0.003436886730524022	0.06014506075407334	0	0.002	0.03	0.004949878220890566	0.5239707033094142	1	0.08412940472541583	0.012358968957064042	1
DTD1	0.1764310914273028	0.18047212765057896	0.5013645689664102	0.099	0.129	0.286	0.004947159972441217	0.31612632491532133	1	0.3520852586120965	8.080383405946807e-9	1.6040369099145006e-4
CAMSAP3	0	0.003433382087358974	0.05007618653775083	0	0.002	0.032	0.004944839398607801	0.5239707033094142	1	0.07054621613330538	0.009816476954712142	1
VMO1	0	0.003433382087358974	0.0018566179284065063	0	0.002	0.001	0.004944839398607801	0.5239707033094142	1	0.0026717293454201494	0.6667385828119201	1
MMP16	0	0.003430467006625947	0.0012116006223900112	0	0.002	0.001	0.004940648209933765	0.5239707033094142	1	0.0017440907053200868	0.7201977767044245	1
SMCO3	0	0.003430467006625947	0	0	0.002	0	0.004940648209933765	0.5239707033094142	1	0	1	1
PPP1R12B	0.14406463142704226	0.14798448639980621	0.18377773830563413	0.064	0.093	0.108	0.004934589577147208	0.25414575985515986	1	0.049130124503022204	0.056450650304856735	1
SEC31B	0.1781281759500722	0.18216092039326848	0.12838689553699056	0.074	0.099	0.078	0.004929926660094425	0.3694659817219147	1	-0.0623209778409084	0.9547043497978148	1
NCKAP5	0	0.003422837115520086	0.0037135320043861324	0	0.004	0.003	0.004929678194299522	0.36595975163013006	1	0.005338945039865523	0.4552257285967943	1
SLC22A1	0	0.0034034575606808433	0.008607582626838218	0	0.004	0.006	0.004901814509499246	0.36595975163013006	1	0.012345079013332191	0.26667264117708256	1
DCC	0	0.003399296685515767	1.7207408340991087e-4	0	0.002	0	0.004895831984356972	0.5239707033094142	1	2.4782794781786206e-4	0.8661978246340302	1
IGLJ2	0	0.0033952975129445716	0.0011078633434179299	0	0.002	0.001	0.004890081932554965	0.5239707033094142	1	0.0015948441176134556	0.6667385828119201	1
