gene	healthy_mean	premalignant_mean	healthy.pct	premalignant.pct	avg_log2FC	p_val	p_val_adj
KDM5D	0.6862631998132882	0.7119001518236326	0.232	0.327	0.021768821239942837	0.06146605275421558	1
PODXL	0.008355000634980047	0.02367764272480455	0.005	0.016	0.02175783821431862	0.23453951763201691	1
ZNF224	0.3404268131509762	0.36077677463352226	0.163	0.192	0.021737971987709992	0.40244508767345755	1
RIOK1	0.4499680148463151	0.471961583649999	0.207	0.257	0.021718943482677	0.2794035085205987	1
RGS5	0.01877271592856667	0.03421769922137854	0.02	0.024	0.021707671923576415	0.7037442637861306	1
MMP24	0	0.015137378207072562	0	0.008	0.02167498006724196	0.19985649388715865	1
ZNF251	0.05783122264267428	0.07383910579125388	0.03	0.044	0.02166838602136635	0.377090043570962	1
NLK	0.1658675802008464	0.18350333314960354	0.089	0.103	0.02165983335172289	0.5967036923247748	1
QRSL1	0.3392367537058183	0.3594943539769707	0.153	0.184	0.021659133281522136	0.4513520879736202	1
LTB	2.831229777944005	2.889166271733684	0.379	0.444	0.021653360998644455	0.28120085680332174	1
GLYCTK	0.04971914664481865	0.06557910954145467	0.03	0.048	0.02163431897083576	0.2778729370731589	1
OTUD7B	0	0.015103964332658157	0	0.006	0.021627492086469812	0.2674482697803836	1
SPRED2	0.1489611347851566	0.16631418052914618	0.084	0.095	0.021626474981977034	0.6379145516204714	1
ZNF852	0.3268229422356721	0.3468576146239457	0.148	0.178	0.02162147861993835	0.4255997087481169	1
CFAP70	0.013849053624920539	0.029155737571300057	0.005	0.012	0.021618441942613965	0.38858292950852663	1
TXNL4B	0.12767757224630236	0.14470056680845517	0.074	0.093	0.02161563591794735	0.45620865330725613	1
GTF3C3	0.484800182038291	0.5071998194152662	0.182	0.236	0.02160190475294932	0.20219949293566852	1
TMEM94	0.15088984479893136	0.16824495455930474	0.074	0.105	0.02159305116915891	0.24648868551357989	1
PRPF40B	0.048853959852958255	0.06461025601127778	0.03	0.044	0.021511555590310455	0.37512302689875543	1
PTGFRN	0	0.015019858014127021	0	0.01	0.021507952807745753	0.1513844552375399	1
COMMD8	0.8222055616861818	0.8495736976690124	0.335	0.404	0.021507069186664562	0.3141741442073977	1
GTF2H4	0.12212531046537545	0.13895195996338247	0.074	0.083	0.021473102454039966	0.7105134975701439	1
ACSS3	0	0.014968155249706253	0	0.002	0.021434463386765214	0.5239707033094142	1
RBMS2	0.057447149578769674	0.07326418469693677	0.03	0.048	0.021419679834423874	0.28470102202735925	1
GSTM4	0.06579478850761425	0.08173592365735242	0.034	0.051	0.021418663694508205	0.3663472669906315	1
NSMCE3	0.6929562179323299	0.7182748899001649	0.271	0.349	0.02141619380024129	0.12300571724022855	1
NAALADL1	0.00855541027527264	0.023635600764434245	0.01	0.018	0.021411880350937933	0.418764916142141	1
CRNKL1	0.4661359124910649	0.4880560567277807	0.207	0.242	0.02141002623124688	0.3865877267488793	1
TRAF4	2.0021118341669624	2.0469891494826014	0.537	0.552	0.021406641513459057	0.9794005421978386	1
SETD1B	0.4352835015374156	0.45672154134099624	0.158	0.234	0.021389395789291887	0.05691843269666927	1
RNASEH2C	1.8791756277217009	1.9221508636692435	0.576	0.614	0.021374867978025458	0.4465711391508789	1
YARS2	0.1554582746752041	0.17268900977646912	0.089	0.121	0.02135530698189117	0.2629102660849418	1
PYGO2	0.19414364763369735	0.21193169119040006	0.094	0.119	0.02133199186931145	0.38731481606598434	1
APLP1	0	0.014888881228327768	0	0.006	0.021321777384237125	0.2674482697803836	1
ALOX15	0.012858544438486655	0.02793633384510009	0.005	0.018	0.021318210900526654	0.18439027237354125	1
ZNF345	0.08093179322188646	0.09701958852963716	0.044	0.059	0.021313795016650136	0.4753522585148427	1
PPP1R26	0.0033984880126831573	0.01832445879692869	0.005	0.006	0.021302637250786734	0.8545131782610648	1
C9orf43	0.013031676247857615	0.028090442792580193	0.01	0.018	0.021287900215405657	0.42652414853309034	1
FCGR1B	0	0.01486142309385756	0	0.008	0.021282744292974113	0.19985649388715865	1
FAM161A	0.15211742280267943	0.1692389001673861	0.044	0.089	0.02128197051839878	0.05355345661738899	1
STAT5A	0.3792978985640091	0.39978353955400686	0.143	0.19	0.021269666718251035	0.19737211334092092	1
SLC36A1	0	0.014849671992127575	0	0.01	0.021266039200084835	0.1513844552375399	1
SPESP1	0	0.01484219561732914	0	0.012	0.0212554108588892	0.11572409438243399	1
UBE2T	0.11812746852051535	0.13471797778043162	0.059	0.065	0.021249108030283903	0.8028001491282128	1
ADORA1	0	0.014836224551162182	0	0.012	0.021246922393462885	0.11572409438243399	1
B3GNT8	0	0.014818175816829033	0	0.008	0.02122126401584684	0.19985649388715865	1
SLC31A1	0.13115817836023957	0.14791400493626944	0.059	0.093	0.02121388137260294	0.15763524947093435	1
PPP2R5B	0.0785850450984448	0.09455900490614391	0.044	0.051	0.021209792948912398	0.7345428691463203	1
IFT81	0.0942962354551608	0.11048620433363229	0.044	0.063	0.021188129243052467	0.3616494448572857	1
PPP6C	0.4927214084995803	0.5147983925561859	0.212	0.273	0.021180859724968082	0.2136913777005688	1
KIAA0895	0	0.014784938845313237	0	0.008	0.02117401259645547	0.19985649388715865	1
LONP1	0.2644258308530489	0.2831187284835473	0.113	0.168	0.021172257514969872	0.10066731167176904	1
SMURF1	0.11635425382627079	0.13285270749935693	0.064	0.073	0.021165383726450215	0.7047662298313057	1
RAMACL	0	0.014763446477235473	0	0.012	0.02114345709645553	0.11572409438243399	1
ADCY2	0.004314335588005112	0.01914075845500683	0.005	0.008	0.0211424405934319	0.6507272102155741	1
DEDD2	0.6389869260665505	0.6631702297742177	0.266	0.323	0.021131493412605118	0.2431410799237154	1
SYTL4	0.008636234877952727	0.02348595903875258	0.005	0.014	0.021085350889414836	0.3003145681305714	1
PRR33	0.004314335588005112	0.01908443683283743	0.005	0.012	0.021062709536032405	0.3859529563127078	1
TMEM181	0.32928981490550957	0.34882771784429295	0.128	0.19	0.02105040978750161	0.0654894181029567	1
CLCN2	0.0148510954910589	0.0297541819259203	0.005	0.01	0.021031922311233506	0.503165735915843	1
HMOX1	0.015809775672780933	0.030704193813693496	0.01	0.02	0.02100008396599169	0.3421031177277946	1
GGACT	0.005642735824036926	0.020368441995106405	0.005	0.01	0.020972320014723975	0.5015187542825209	1
ATG3	0.813195123447701	0.8397186073626179	0.325	0.382	0.020950930688129588	0.38954851226008685	1
MAGED2	0.3110009706509571	0.3301764835895926	0.138	0.174	0.020948916903962	0.30526669029324943	1
SARS2	0.05914744858382987	0.07463405168684432	0.049	0.048	0.020942010988231202	0.9774568598672884	1
L1TD1	0	0.014607500944126607	0	0.012	0.020921731395697266	0.11572409438243399	1
ARHGEF38	0.002664345488876757	0.017307734834468538	0.005	0.01	0.020917432949827116	0.4998746316109543	1
EPN2	0	0.014601780920113518	0	0.006	0.020913597931740385	0.2674482697803836	1
CAPN12	0	0.014589588853642197	0	0.008	0.020896261534495114	0.19985649388715865	1
APOC1	0.013679049158206204	0.02845463548367585	0.01	0.018	0.020877220007268448	0.42652414853309034	1
TRIOBP	0.4798870929255419	0.5014530373632408	0.207	0.246	0.020872240280890075	0.37874598025022865	1
TMEM86A	0	0.014556539618670292	0	0.01	0.02084926642977147	0.1513844552375399	1
ATN1	0.2114768440477999	0.22910125088947783	0.108	0.129	0.020836937285151236	0.4670855355114854	1
CPT2	0.1952158279917298	0.21260150531767874	0.084	0.117	0.020834359834073446	0.23181885319539283	1
PLLP	0.021151173784389164	0.03599952781878189	0.005	0.018	0.020826883258394314	0.18372720069381618	1
RBFOX3	0.002664345488876757	0.017238560577817974	0.005	0.008	0.020819330137135755	0.6507272102155741	1
FANCD2	0.23485160896598525	0.25279736249756296	0.118	0.141	0.020815395623546673	0.46046655804677206	1
ZNF324	0.09315408721477633	0.10903785307315732	0.054	0.071	0.02081183497704553	0.4408364431415598	1
ZNF780B	0.1671760488419888	0.18412830666507074	0.069	0.093	0.02080322949896446	0.32925547045224	1
SLC29A2	0	0.014516579924187032	0	0.008	0.02079244279683441	0.19985649388715865	1
DAG1	0.15716265307909946	0.17395647771661213	0.074	0.099	0.020787257389518143	0.3572634179465436	1
PRR36	0	0.01449775984096472	0	0.008	0.020765679416997633	0.19985649388715865	1
OR5A2	0	0.014488859875683746	0	0.008	0.020753022915815957	0.19985649388715865	1
SAMD15	0.028093224952475068	0.04297916191641391	0.01	0.026	0.020739243500344062	0.17988575790716532	1
EIF5AL1	0.07286730083390847	0.0883985948384733	0.049	0.051	0.020735353854259966	0.9320604821622847	1
TOMM34	0.16322434829481317	0.180054921894673	0.094	0.109	0.02072463400616803	0.5599607425897857	1
NAGLU	0.13490399171904152	0.15132474306252944	0.064	0.087	0.02072456142014692	0.3370835471450762	1
OTUD7A	0.018503298541300655	0.03323019807755194	0.01	0.02	0.020711061988278698	0.3421031177277946	1
ALDH5A1	0.49348644178769	0.5150718309218068	0.153	0.248	0.020702054200815168	0.01911452911658588	1
SPACA9	0.010277714113048689	0.024841420297891447	0.005	0.02	0.02064876204136044	0.14375948483404313	1
HLA-DQB2	0.03389199322670904	0.048788864373080956	0.02	0.034	0.02063879213805185	0.3118918551549958	1
ZNF438	0.09544029920476889	0.11117607881592416	0.044	0.055	0.02057658619178568	0.5919548330171451	1
KANK3	0	0.01436104627624183	0	0.01	0.0205712489504201	0.1513844552375399	1
DCLRE1C	0.6318841431603394	0.655301670788453	0.251	0.289	0.02055552951606876	0.4633472387766382	1
BABAM2	0.22944870496759262	0.2470648418075186	0.113	0.166	0.020524936724649667	0.12054630280743948	1
HSPA2	0.014090699011396557	0.028605176528433227	0.005	0.022	0.02050262832353624	0.11312974468518443	1
DEPP1	0.013695880133967015	0.028204325940172362	0.01	0.016	0.020502094089342265	0.5237512572744407	1
OPRM1	0	0.014306197474680923	0	0.004	0.020493237049480188	0.36595975163013006	1
PADI4	0.3221325208539942	0.34101187476596345	0.138	0.166	0.020455223228626973	0.43741162772109815	1
LMO7	0.08764562862824575	0.103159683083527	0.049	0.063	0.020433055778673243	0.508089714022975	1
SAMD10	0.01969528083903196	0.03422839118385539	0.01	0.02	0.020416723788267355	0.343036710005162	1
TRMT10A	0.11277624944465581	0.12863362746056212	0.049	0.077	0.020413707066282205	0.22150811196419978	1
AP3S2	0.12641685599593758	0.14245209913918577	0.064	0.087	0.0203928489559278	0.3473396159373873	1
OAZ2	0.5352923323628066	0.5571443702312803	0.246	0.289	0.020389326885994152	0.3746525764601983	1
POLR3G	0.024600994556281123	0.039180295088857474	0.015	0.018	0.020383782513775345	0.76336226114792	1
QRICH2	0	0.014228169628063003	0	0.01	0.020382250132770247	0.1513844552375399	1
ST8SIA6	0	0.01422760952504684	0	0.01	0.020381453410601446	0.1513844552375399	1
COL11A2	0	0.014225778070144891	0	0.008	0.020378848242623888	0.19985649388715865	1
FAM76B	0.8039159188138971	0.8295522632600392	0.315	0.376	0.020358532892568393	0.4059264402970384	1
TICAM1	0.03011235803419623	0.04474642280871915	0.03	0.03	0.02035111301714807	0.944322267499695	1
CCDC125	0.1742028179563751	0.19086725173841168	0.084	0.113	0.02033097806495862	0.29414865142243884	1
P4HA2	0	0.014169418856061478	0	0.008	0.02029867731852518	0.19985649388715865	1
STIMATE-MUSTN1	0.0033984880126831573	0.01761251663130752	0.005	0.008	0.02029365172127037	0.6507272102155741	1
RIN2	0.014246521928038982	0.028598052084687214	0.015	0.02	0.02027097145345657	0.6261522356495849	1
PLCB2	0.5036767543735958	0.524951034930654	0.187	0.242	0.020268455562196586	0.20268488457254724	1
CBLN3	0	0.014127647118059021	0	0.008	0.020239254189354305	0.19985649388715865	1
GBP1	0.04970620694158129	0.06453336111665868	0.015	0.038	0.020235561587538822	0.11039148737142392	1
CLCF1	0	0.014116746378636831	0	0.008	0.020223746745816708	0.19985649388715865	1
KCNK12	0	0.014101546479249924	0	0.014	0.02020212301868127	0.08904999225776059	1
TJP2	0.02791081552688418	0.04240372870014175	0.025	0.032	0.020199051952032317	0.5744561220149271	1
SNX12	0.13006408424891647	0.14597776261593567	0.069	0.097	0.020174461220462903	0.26760855934054556	1
RTN4RL2	0.011488125873097567	0.025704173454320682	0.005	0.016	0.020135314935366178	0.23537316828772561	1
C6orf120	0.2595776713875781	0.2772569421346394	0.118	0.141	0.02010868901400442	0.4871256239771697	1
SPTSSB	0	0.014032371855066077	0	0.008	0.02010370951018268	0.19985649388715865	1
DUSP7	0.2419105762171555	0.25933703998713176	0.108	0.123	0.020103151321564927	0.668694142212268	1
NR1I3	0	0.014028688953062874	0	0.008	0.02009846972272391	0.19985649388715865	1
FAM118B	0.14691207073811344	0.1629927837350914	0.064	0.099	0.020087355238582155	0.16061413617205567	1
HSD17B6	0	0.013993192225389407	0	0.01	0.020047966369221574	0.1513844552375399	1
ZNF425	0.008954932511151127	0.023073292106189705	0.005	0.016	0.020047767928487965	0.23453951763201691	1
IFITM1	0.01458223019729568	0.02877477205889896	0.01	0.018	0.02004137212742471	0.42541058136231297	1
ZIK1	0.06362666344754707	0.07850270795520833	0.03	0.051	0.02003795003222404	0.23297741081034137	1
MISP3	0	0.013980703431730546	0	0.008	0.020030197382434296	0.19985649388715865	1
PMEL	0	0.013978706329427406	0	0.004	0.02002735589598743	0.36595975163013006	1
ZNF785	0.14673458391155925	0.16275339849458106	0.064	0.099	0.020013643849259966	0.1737379885227038	1
INTS9	0.16603812433668175	0.18231892786142762	0.089	0.095	0.020004292627966214	0.8209799010478954	1
SLC38A4	0	0.0139499138795089	0	0.004	0.019986389242327835	0.36595975163013006	1
DDAH1	0	0.013942440930488442	0	0.004	0.01997575634411986	0.36595975163013006	1
DOCK4	0	0.01394119228868906	0	0.008	0.019973979704373382	0.19985649388715865	1
TGM1	0	0.013938207427432552	0	0.004	0.01996973266233239	0.36595975163013006	1
MCF2	0	0.013922038268706317	0	0.01	0.019946725983090493	0.1513844552375399	1
C18orf21	0.16539690911566343	0.18160828557985853	0.089	0.115	0.019930458138429002	0.3407397172595328	1
GRIP1	0.05384803732681267	0.06850566482465785	0.039	0.044	0.019927708278888165	0.7619738568472021	1
PRRT3	0.048636832735298396	0.06321658979820868	0.03	0.038	0.019920395207528696	0.5738867959167697	1
RNF121	0.18865147807674154	0.20516817783077593	0.108	0.119	0.01990871693965926	0.724627511087621	1
NECTIN2	0	0.013895286463683548	0	0.004	0.01990866072349074	0.36595975163013006	1
KIAA2012	0.004469747186629377	0.01841613351557125	0.005	0.008	0.019893066019636807	0.6507272102155741	1
EPCAM	0.008355000634980047	0.022352880458770354	0.005	0.014	0.019889607807206368	0.3024117657065302	1
CMYA5	0	0.013875359429616157	0	0.006	0.019880305807427667	0.2674482697803836	1
TMEM184A	0.019797372899347854	0.033929738282636464	0.01	0.026	0.01985562266004379	0.1793521619560592	1
INPP5A	0.008939494373258753	0.022916062146660948	0.005	0.012	0.0198481068110317	0.38858292950852663	1
C4BPB	0.039014038439503566	0.05340425101468284	0.02	0.024	0.01984403954260633	0.7132344771611505	1
SPARC	0.010308516198764316	0.02428904545419336	0.01	0.018	0.019826975180671953	0.4242987135457549	1
CTU2	0.04714364189637409	0.06161723926571345	0.03	0.048	0.019804345987540967	0.2757946063106499	1
PPP1R9A	0.01476896583724292	0.028779103691891704	0.01	0.012	0.019781940428231736	0.7939524173713505	1
POU3F3	0	0.01380601698424089	0	0.008	0.01978163152529569	0.19985649388715865	1
POC1B-GALNT4	0	0.013802894591874943	0	0.008	0.01977718820296029	0.19985649388715865	1
ESCO2	0.08884542867402569	0.10387284926021076	0.049	0.053	0.01977483820655057	0.8693623807781481	1
RTN3	1.4683740312322835	1.502440494476542	0.502	0.529	0.01977474186520989	0.9079386904351499	1
DECR1	0.7596401722999655	0.783911503726714	0.325	0.362	0.01976360459409332	0.561148284546473	1
ZNF582	0.02736045663775593	0.0415101470106653	0.01	0.024	0.019734444867939252	0.2194341195276958	1
METTL6	0.1528868150538824	0.16876469561623336	0.099	0.095	0.0197336220276752	0.9368288151871185	1
FCGRT	2.755319913813944	2.8070049238689387	0.601	0.679	0.019720620401520117	0.4419617148184372	1
TTLL11	0.011259676284306828	0.025164546148761038	0.005	0.014	0.019701983843401178	0.3024117657065302	1
C19orf73	0.03129954848116282	0.045470868670986306	0.02	0.024	0.0196894279000425	0.7120457344134186	1
HDAC11	0	0.013731224126036747	0	0.008	0.01967519374108529	0.19985649388715865	1
SNX20	0.5730440693265204	0.5946429004165005	0.232	0.271	0.019674298449430916	0.37534770460602407	1
PHLDB1	0.007534579954702105	0.021364008240554993	0.005	0.012	0.019667771195309148	0.3872665814684157	1
NSG1	0	0.01369095189529564	0	0.008	0.019617879040407227	0.19985649388715865	1
TDP2	0.36672826168745004	0.3854357068816437	0.167	0.186	0.01961333292535139	0.5614855273117254	1
PLCG1	0.020230701475720748	0.0341727209071178	0.015	0.018	0.01958173440517619	0.7507955424661413	1
THAP10	0	0.013650338580460296	0	0.006	0.0195600766090256	0.2674482697803836	1
ZKSCAN3	0.03700706393499059	0.05116078402536032	0.025	0.028	0.019557637110140837	0.7895689068756442	1
PAQR7	0	0.013643392925532065	0	0.006	0.019550191053947796	0.2674482697803836	1
ANKHD1-EIF4EBP3	0.02977413637912656	0.043806792370412885	0.02	0.032	0.01952675392456553	0.3694696150311374	1
UBE2K	2.0221307310348595	2.0632793309256483	0.586	0.651	0.01951085800087471	0.2693997366292156	1
PHF5A	0.44101869886291706	0.4606170233734073	0.197	0.261	0.01948889402789422	0.11556282476175433	1
SENP5	0.46943493952488424	0.48941450050791013	0.177	0.263	0.01948382453219255	0.03327684455916096	1
ARHGEF10L	0.008939494373258753	0.022648544866828237	0.005	0.012	0.01947075783477004	0.38858292950852663	1
PLEKHG3	0.013409241559888128	0.02717802589403057	0.005	0.02	0.019469354399121744	0.14323519170322105	1
LY6E	0.4086740848295358	0.4278107150288158	0.153	0.18	0.019466869965112044	0.4642559727127012	1
H2AC8	0.18378327737845518	0.19986374608798138	0.094	0.115	0.019465603909545298	0.4705316698345897	1
CCDC27	0	0.013575183544690525	0	0.004	0.019453106963794445	0.36595975163013006	1
PALB2	0.19193134879229862	0.20809323959484305	0.089	0.099	0.019430661073520483	0.73410536985277	1
XCL2	0.010195464038049473	0.02389249553479982	0.005	0.008	0.019429777361868898	0.6527663473883041	1
ERP27	0.0029989701536492367	0.016579512015682935	0.005	0.016	0.01940293570297703	0.23040263621933807	1
CDK5RAP2	0.5938400701049205	0.6153807560183562	0.202	0.273	0.01936738487971157	0.08685968053734161	1
GPR137C	0.005891064786395882	0.019467249614337413	0.005	0.016	0.01934135579059405	0.23287849537715133	1
FAM131B	0	0.013492124587446228	0	0.004	0.01933487828406188	0.36595975163013006	1
NRARP	0.002664345488876757	0.01618865318517955	0.005	0.008	0.019329533686000107	0.6507272102155741	1
ZRANB1	0.343282367258162	0.3614006657693774	0.158	0.186	0.019329119234462122	0.5244335034384756	1
KLF3	1.0455503205231649	1.0731260593967529	0.33	0.43	0.019318816300946118	0.09760390763034994	1
ZNF184	0.10302998355151138	0.1178885239470485	0.069	0.065	0.019304321439714583	0.842683749814811	1
SPTLC2	1.374549375227025	1.4065324797334473	0.414	0.533	0.01930213954002702	0.02888290708526003	1
B3GNT9	0.027204803519728947	0.041038800005289755	0.015	0.028	0.019299985495381984	0.3018494440017893	1
